label,policy,metric,n_seeds,baseline_mean,diff_mean,ci95_low,ci95_high,rel_diff
E0_validation,threshold_100,wait_p95_min,3,9.67821857868233,0.07775889968121952,0.036551279032413606,0.11896652033002543,0.008034422765827453
E0_validation,threshold_100,queue_wait_mean_min,3,11.361029356454381,30.851352900719707,15.94093231994309,45.76177348149632,2.7155420457735695
E0_validation,threshold_100,energy_cost_usd_per_day,3,798.4561113586974,-83.53461814780322,-94.21160485432242,-72.85763144128401,-0.10462017505966115
E0_validation,threshold_100,avg_price_usd_mwh,3,51.10022400443332,-3.02173721960938,-3.3203261526505017,-2.723148286568258,-0.05913354155447972
E0_validation,threshold_100,peak_charging_mw,3,3.1807483435288346,-0.924573751799521,-1.1227493836226812,-0.7263981199763607,-0.29067805809929814
E0_validation,threshold_100,empty_km_share,3,0.3161693115887823,-0.002912000525979841,-0.0032822556789221624,-0.0025417453730375195,-0.009210256717664178
E0_validation,threshold_100,sessions_per_vehicle_day,3,1.059047619047619,-0.29645021645021646,-0.3046203066115229,-0.28828012628891003,-0.2799215173315893
E0_validation,threshold_100,grid_mwh_per_day,3,15.625213892139142,-0.7555746898033343,-0.9926105242910872,-0.5185388553155814,-0.048356118195825464
E1_main,orchestrated,service_rate,10,0.9274449435783186,0.033818503212414974,0.029843982602115352,0.0377930238227146,0.036464162586228116
E1_main,orchestrated,wait_mean_min,10,6.889814850031632,-0.48852883958591314,-0.5402939409977019,-0.4367637381741244,-0.07090594598252088
E1_main,orchestrated,wait_p95_min,10,9.825174845676885,-0.09124647110286936,-0.09919681623981423,-0.08329612596592449,-0.009287007359774179
E1_main,orchestrated,queue_wait_mean_min,10,4.959285027382075,12.589348796995969,11.846614825724666,13.332082768267272,2.5385410855567785
E1_main,orchestrated,energy_cost_usd_per_day,10,538.4036560390198,-81.26289212077037,-91.50995575474298,-71.01582848679777,-0.15093302433830613
E1_main,orchestrated,avg_price_usd_mwh,10,35.61742577968559,-6.8361106665224325,-7.520249208020148,-6.151972125024717,-0.19193163225236257
E1_main,orchestrated,peak_charging_mw,10,3.1212957620483848,0.4885412715460543,0.4043411644147932,0.5727413786773154,0.1565187373417775
E1_main,orchestrated,empty_km_share,10,0.31399666752952904,0.013217826166968243,0.012766048141997636,0.01366960419193885,0.042095434550193774
E1_main,orchestrated,sessions_per_vehicle_day,10,1.0281558441558443,0.33441558441558444,0.3243000476317066,0.3445311211994623,0.3252576798706548
E1_main,orchestrated,grid_mwh_per_day,10,15.117008157385266,0.7661048188362629,0.6751728134291624,0.8570368242433635,0.05067833600804071
E1_main,queue_aware,service_rate,10,0.9274449435783186,0.0014537917822138424,-0.0012724521738889671,0.004180035738316652,0.0015675235411869773
E1_main,queue_aware,wait_mean_min,10,6.889814850031632,-0.014456937631283662,-0.035524925559130796,0.00661105029656347,-0.0020983056796101407
E1_main,queue_aware,wait_p95_min,10,9.825174845676885,-0.0026132133087253704,-0.006219975886492221,0.0009935492690414803,-0.0002659711760626015
E1_main,queue_aware,queue_wait_mean_min,10,4.959285027382075,-2.701568450069667,-3.2723107741855437,-2.13082612595379,-0.5447495828840837
E1_main,queue_aware,energy_cost_usd_per_day,10,538.4036560390198,-3.8338457825125376,-7.498226233370532,-0.16946533165454358,-0.007120764763593446
E1_main,queue_aware,avg_price_usd_mwh,10,35.61742577968559,-0.2885860095084027,-0.48199933418839497,-0.0951726848284104,-0.008102382561094513
E1_main,queue_aware,peak_charging_mw,10,3.1212957620483848,0.005387354144413603,-0.046602783374328695,0.0573774916631559,0.0017259992500288062
E1_main,queue_aware,empty_km_share,10,0.31399666752952904,0.0004210334233942292,9.597233256528363e-05,0.0007460945142231748,0.001340885005904192
E1_main,queue_aware,sessions_per_vehicle_day,10,1.0281558441558443,0.0008051948051948088,-0.0024994660500364746,0.004109855660426092,0.0007831447049312887
E1_main,queue_aware,grid_mwh_per_day,10,15.117008157385266,0.014417610484800747,-0.03339701865343894,0.06223223962304043,0.0009537343854482982
E1_main,threshold_100,service_rate,10,0.9274449435783186,-0.011760325465549148,-0.014458667704608758,-0.009061983226489538,-0.012680348895078148
E1_main,threshold_100,wait_mean_min,10,6.889814850031632,0.10594540792793224,0.0732447240215013,0.13864609183436316,0.015377105224742843
E1_main,threshold_100,wait_p95_min,10,9.825174845676885,0.01180755869370458,0.008409586822641002,0.015205530564768156,0.0012017657577768146
E1_main,threshold_100,queue_wait_mean_min,10,4.959285027382075,21.59289800048481,16.656633433539504,26.529162567430113,4.354034479015082
E1_main,threshold_100,energy_cost_usd_per_day,10,538.4036560390198,-53.615409084291684,-64.05633181380095,-43.174486354782424,-0.09958217869234902
E1_main,threshold_100,avg_price_usd_mwh,10,35.61742577968559,-1.6919619823771703,-2.424685516959803,-0.9592384477945374,-0.04750376944260192
E1_main,threshold_100,peak_charging_mw,10,3.1212957620483848,-0.9350146377795119,-1.0102510334437935,-0.8597782421152302,-0.2995597691023994
E1_main,threshold_100,empty_km_share,10,0.31399666752952904,-0.0034358863167824882,-0.0038590562262439836,-0.003012716407320993,-0.010942429242372036
E1_main,threshold_100,sessions_per_vehicle_day,10,1.0281558441558443,-0.29054545454545455,-0.29627856958299964,-0.28481233950790946,-0.2825889248181083
E1_main,threshold_100,grid_mwh_per_day,10,15.117008157385266,-0.8273044071047518,-0.926907281529209,-0.7277015326802947,-0.05472672889314943
E2_chargers_24,orchestrated,service_rate,4,0.9229047793824852,0.03835959944626724,0.03537658257220536,0.041342616320329116,0.04156398395935669
E2_chargers_24,orchestrated,wait_mean_min,4,6.920976106096431,-0.4969770800123652,-0.5618586508657843,-0.432095509158946,-0.07180736826624738
